time_period,value,CASE_RATE,HOSPITALIZED_RATE,sentiment__negative,sentiment__positive,indicator
23.0,32.3,15013.28,2461.63,519.0,31.0,0.0
23.0,32.3,6664.21,2329.59,519.0,31.0,0.0
23.0,32.3,7113.48,3846.62,519.0,31.0,0.0
23.0,32.3,5895.56,925.87,519.0,31.0,0.0
23.0,35.8,7431.04,198.39,519.0,31.0,2.0
23.0,35.8,18841.68,1126.24,519.0,31.0,2.0
23.0,35.8,15013.28,2461.63,519.0,31.0,2.0
23.0,35.8,6664.21,2329.59,519.0,31.0,2.0
23.0,35.8,7113.48,3846.62,519.0,31.0,2.0
23.0,35.8,5895.56,925.87,519.0,31.0,2.0
23.0,25.1,7431.04,198.39,519.0,31.0,1.0
23.0,25.1,18841.68,1126.24,519.0,31.0,1.0
23.0,25.1,15013.28,2461.63,519.0,31.0,1.0
23.0,25.1,6664.21,2329.59,519.0,31.0,1.0
23.0,25.1,7113.48,3846.62,519.0,31.0,1.0
23.0,25.1,5895.56,925.87,519.0,31.0,1.0
23.0,32.3,7431.04,198.39,519.0,31.0,0.0
23.0,32.3,18841.68,1126.24,519.0,31.0,0.0
23.0,32.3,15013.28,2461.63,519.0,31.0,0.0
23.0,32.3,6664.21,2329.59,519.0,31.0,0.0
23.0,32.3,7113.48,3846.62,519.0,31.0,0.0
23.0,32.3,5895.56,925.87,519.0,31.0,0.0
23.0,35.8,7431.04,198.39,519.0,31.0,2.0
23.0,35.8,18841.68,1126.24,519.0,31.0,2.0
23.0,35.8,15013.28,2461.63,519.0,31.0,2.0
23.0,35.8,6664.21,2329.59,519.0,31.0,2.0
23.0,35.8,7113.48,3846.62,519.0,31.0,2.0
23.0,35.8,5895.56,925.87,519.0,31.0,2.0
23.0,25.1,7524.639999999998,199.98,507.0,43.0,1.0
23.0,25.1,19005.07,1131.19,507.0,43.0,1.0
23.0,25.1,15127.53,2471.05,507.0,43.0,1.0
23.0,25.1,6717.77,2341.98,507.0,43.0,1.0
23.0,25.1,7161.02,3864.96,507.0,43.0,1.0
23.0,25.1,5944.57,930.07,507.0,43.0,1.0
23.0,32.3,7524.639999999998,199.98,507.0,43.0,0.0
23.0,32.3,19005.07,1131.19,507.0,43.0,0.0
23.0,32.3,15127.53,2471.05,507.0,43.0,0.0
23.0,32.3,6717.77,2341.98,507.0,43.0,0.0
23.0,32.3,7161.02,3864.96,507.0,43.0,0.0
23.0,32.3,5944.57,930.07,507.0,43.0,0.0
23.0,35.8,7524.639999999998,199.98,507.0,43.0,2.0
23.0,35.8,19005.07,1131.19,507.0,43.0,2.0
23.0,35.8,15127.53,2471.05,507.0,43.0,2.0
23.0,35.8,6717.77,2341.98,507.0,43.0,2.0
23.0,35.8,7161.02,3864.96,507.0,43.0,2.0
23.0,35.8,5944.57,930.07,507.0,43.0,2.0
23.0,25.1,7524.639999999998,199.98,507.0,43.0,1.0
23.0,25.1,19005.07,1131.19,507.0,43.0,1.0
23.0,25.1,15127.53,2471.05,507.0,43.0,1.0
23.0,25.1,6717.77,2341.98,507.0,43.0,1.0
23.0,25.1,7161.02,3864.96,507.0,43.0,1.0
23.0,25.1,5944.57,930.07,507.0,43.0,1.0
23.0,32.3,7524.639999999998,199.98,507.0,43.0,0.0
23.0,32.3,19005.07,1131.19,507.0,43.0,0.0
23.0,32.3,15127.53,2471.05,507.0,43.0,0.0
23.0,32.3,6717.77,2341.98,507.0,43.0,0.0
23.0,32.3,7161.02,3864.96,507.0,43.0,0.0
23.0,32.3,5944.57,930.07,507.0,43.0,0.0
23.0,35.8,7524.639999999998,199.98,507.0,43.0,2.0
23.0,35.8,19005.07,1131.19,507.0,43.0,2.0
23.0,35.8,15127.53,2471.05,507.0,43.0,2.0
23.0,35.8,6717.77,2341.98,507.0,43.0,2.0
23.0,35.8,7161.02,3864.96,507.0,43.0,2.0
23.0,35.8,5944.57,930.07,507.0,43.0,2.0
23.0,25.1,7524.639999999998,199.98,507.0,43.0,1.0
23.0,25.1,19005.07,1131.19,507.0,43.0,1.0
23.0,25.1,15127.53,2471.05,507.0,43.0,1.0
23.0,25.1,6717.77,2341.98,507.0,43.0,1.0
23.0,25.1,7161.02,3864.96,507.0,43.0,1.0
23.0,25.1,5944.57,930.07,507.0,43.0,1.0
23.0,32.3,7524.639999999998,199.98,507.0,43.0,0.0
23.0,32.3,19005.07,1131.19,507.0,43.0,0.0
23.0,32.3,15127.53,2471.05,507.0,43.0,0.0
23.0,32.3,6717.77,2341.98,507.0,43.0,0.0
23.0,32.3,7161.02,3864.96,507.0,43.0,0.0
23.0,32.3,5944.57,930.07,507.0,43.0,0.0
23.0,35.8,7524.639999999998,199.98,507.0,43.0,2.0
23.0,35.8,19005.07,1131.19,507.0,43.0,2.0
23.0,35.8,15127.53,2471.05,507.0,43.0,2.0
23.0,35.8,6717.77,2341.98,507.0,43.0,2.0
23.0,35.8,7161.02,3864.96,507.0,43.0,2.0
23.0,35.8,5944.57,930.07,507.0,43.0,2.0
23.0,25.1,7524.639999999998,199.98,507.0,43.0,1.0
23.0,25.1,19005.07,1131.19,507.0,43.0,1.0
23.0,25.1,15127.53,2471.05,507.0,43.0,1.0
23.0,25.1,6717.77,2341.98,507.0,43.0,1.0
23.0,25.1,7161.02,3864.96,507.0,43.0,1.0
23.0,25.1,5944.57,930.07,507.0,43.0,1.0
23.0,32.3,7524.639999999998,199.98,507.0,43.0,0.0
23.0,32.3,19005.07,1131.19,507.0,43.0,0.0
23.0,32.3,15127.53,2471.05,507.0,43.0,0.0
23.0,32.3,6717.77,2341.98,507.0,43.0,0.0
23.0,32.3,7161.02,3864.96,507.0,43.0,0.0
23.0,32.3,5944.57,930.07,507.0,43.0,0.0
23.0,35.8,7524.639999999998,199.98,507.0,43.0,2.0
23.0,35.8,19005.07,1131.19,507.0,43.0,2.0
23.0,35.8,15127.53,2471.05,507.0,43.0,2.0
23.0,35.8,6717.77,2341.98,507.0,43.0,2.0
23.0,35.8,7161.02,3864.96,507.0,43.0,2.0
23.0,35.8,5944.57,930.07,507.0,43.0,2.0
23.0,25.1,7524.639999999998,199.98,507.0,43.0,1.0
23.0,25.1,19005.07,1131.19,507.0,43.0,1.0
23.0,25.1,15127.53,2471.05,507.0,43.0,1.0
23.0,25.1,6717.77,2341.98,507.0,43.0,1.0
23.0,25.1,7161.02,3864.96,507.0,43.0,1.0
23.0,25.1,5944.57,930.07,507.0,43.0,1.0
23.0,32.3,7524.639999999998,199.98,507.0,43.0,0.0
23.0,32.3,19005.07,1131.19,507.0,43.0,0.0
23.0,32.3,15127.53,2471.05,507.0,43.0,0.0
23.0,32.3,6717.77,2341.98,507.0,43.0,0.0
23.0,32.3,7161.02,3864.96,507.0,43.0,0.0
23.0,32.3,5944.57,930.07,507.0,43.0,0.0
23.0,35.8,7524.639999999998,199.98,507.0,43.0,2.0
23.0,35.8,19005.07,1131.19,507.0,43.0,2.0
23.0,35.8,15127.53,2471.05,507.0,43.0,2.0
23.0,35.8,6717.77,2341.98,507.0,43.0,2.0
23.0,35.8,7161.02,3864.96,507.0,43.0,2.0
23.0,35.8,5944.57,930.07,507.0,43.0,2.0
23.0,25.1,7524.639999999998,199.98,507.0,43.0,1.0
23.0,25.1,19005.07,1131.19,507.0,43.0,1.0
23.0,25.1,15127.53,2471.05,507.0,43.0,1.0
23.0,25.1,6717.77,2341.98,507.0,43.0,1.0
23.0,25.1,7161.02,3864.96,507.0,43.0,1.0
23.0,25.1,5944.57,930.07,507.0,43.0,1.0
23.0,32.3,7524.639999999998,199.98,507.0,43.0,0.0
23.0,32.3,19005.07,1131.19,507.0,43.0,0.0
23.0,32.3,15127.53,2471.05,507.0,43.0,0.0
23.0,32.3,6717.77,2341.98,507.0,43.0,0.0
23.0,32.3,7161.02,3864.96,507.0,43.0,0.0
23.0,32.3,5944.57,930.07,507.0,43.0,0.0
23.0,35.8,7524.639999999998,199.98,507.0,43.0,2.0
23.0,35.8,19005.07,1131.19,507.0,43.0,2.0
23.0,35.8,15127.53,2471.05,507.0,43.0,2.0
23.0,35.8,6717.77,2341.98,507.0,43.0,2.0
23.0,35.8,7161.02,3864.96,507.0,43.0,2.0
23.0,35.8,5944.57,930.07,507.0,43.0,2.0
23.0,25.1,7524.639999999998,199.98,507.0,43.0,1.0
23.0,25.1,19005.07,1131.19,507.0,43.0,1.0
23.0,25.1,15127.53,2471.05,507.0,43.0,1.0
23.0,25.1,6717.77,2341.98,507.0,43.0,1.0
23.0,25.1,7161.02,3864.96,507.0,43.0,1.0
23.0,25.1,5944.57,930.07,507.0,43.0,1.0
23.0,32.3,7524.639999999998,199.98,507.0,43.0,0.0
23.0,32.3,19005.07,1131.19,507.0,43.0,0.0
23.0,32.3,15127.53,2471.05,507.0,43.0,0.0
23.0,32.3,6717.77,2341.98,507.0,43.0,0.0
23.0,32.3,7161.02,3864.96,507.0,43.0,0.0
23.0,32.3,5944.57,930.07,507.0,43.0,0.0
23.0,35.8,7524.639999999998,199.98,507.0,43.0,2.0
23.0,35.8,19005.07,1131.19,507.0,43.0,2.0
23.0,35.8,15127.53,2471.05,507.0,43.0,2.0
23.0,35.8,6717.77,2341.98,507.0,43.0,2.0
23.0,35.8,7161.02,3864.96,507.0,43.0,2.0
23.0,35.8,5944.57,930.07,507.0,43.0,2.0
23.0,25.1,7627.63,201.45,514.0,36.0,1.0
23.0,25.1,19164.82,1135.16,514.0,36.0,1.0
23.0,25.1,15236.1,2482.75,514.0,36.0,1.0
23.0,25.1,6766.32,2352.69,514.0,36.0,1.0
23.0,25.1,7201.26,3883.66,514.0,36.0,1.0
23.0,25.1,5992.33,934.34,514.0,36.0,1.0
23.0,32.3,7627.63,201.45,514.0,36.0,0.0
23.0,32.3,19164.82,1135.16,514.0,36.0,0.0
23.0,32.3,15236.1,2482.75,514.0,36.0,0.0
23.0,32.3,6766.32,2352.69,514.0,36.0,0.0
23.0,32.3,7201.26,3883.66,514.0,36.0,0.0
23.0,32.3,5992.33,934.34,514.0,36.0,0.0
23.0,35.8,7627.63,201.45,514.0,36.0,2.0
23.0,35.8,19164.82,1135.16,514.0,36.0,2.0
23.0,35.8,15236.1,2482.75,514.0,36.0,2.0
23.0,35.8,6766.32,2352.69,514.0,36.0,2.0
23.0,35.8,7201.26,3883.66,514.0,36.0,2.0
23.0,35.8,5992.33,934.34,514.0,36.0,2.0
23.0,25.1,7627.63,201.45,514.0,36.0,1.0
23.0,25.1,19164.82,1135.16,514.0,36.0,1.0
23.0,25.1,15236.1,2482.75,514.0,36.0,1.0
23.0,25.1,6766.32,2352.69,514.0,36.0,1.0
23.0,25.1,7201.26,3883.66,514.0,36.0,1.0
23.0,25.1,5992.33,934.34,514.0,36.0,1.0
23.0,32.3,7627.63,201.45,514.0,36.0,0.0
23.0,32.3,19164.82,1135.16,514.0,36.0,0.0
23.0,32.3,15236.1,2482.75,514.0,36.0,0.0
23.0,32.3,6766.32,2352.69,514.0,36.0,0.0
23.0,32.3,7201.26,3883.66,514.0,36.0,0.0
23.0,32.3,5992.33,934.34,514.0,36.0,0.0
23.0,35.8,7627.63,201.45,514.0,36.0,2.0
23.0,35.8,19164.82,1135.16,514.0,36.0,2.0
23.0,35.8,15236.1,2482.75,514.0,36.0,2.0
23.0,35.8,6766.32,2352.69,514.0,36.0,2.0
23.0,35.8,7201.26,3883.66,514.0,36.0,2.0
23.0,35.8,5992.33,934.34,514.0,36.0,2.0
23.0,25.1,7627.63,201.45,514.0,36.0,1.0
23.0,25.1,19164.82,1135.16,514.0,36.0,1.0
23.0,25.1,15236.1,2482.75,514.0,36.0,1.0
23.0,25.1,6766.32,2352.69,514.0,36.0,1.0
23.0,25.1,7201.26,3883.66,514.0,36.0,1.0
23.0,25.1,5992.33,934.34,514.0,36.0,1.0
23.0,32.3,7627.63,201.45,514.0,36.0,0.0
23.0,32.3,19164.82,1135.16,514.0,36.0,0.0
23.0,32.3,15236.1,2482.75,514.0,36.0,0.0
23.0,32.3,6766.32,2352.69,514.0,36.0,0.0
23.0,32.3,7201.26,3883.66,514.0,36.0,0.0
23.0,32.3,5992.33,934.34,514.0,36.0,0.0
23.0,35.8,7627.63,201.45,514.0,36.0,2.0
23.0,35.8,19164.82,1135.16,514.0,36.0,2.0
23.0,35.8,15236.1,2482.75,514.0,36.0,2.0
23.0,35.8,6766.32,2352.69,514.0,36.0,2.0
23.0,35.8,7201.26,3883.66,514.0,36.0,2.0
23.0,35.8,5992.33,934.34,514.0,36.0,2.0
23.0,25.1,7627.63,201.45,514.0,36.0,1.0
23.0,25.1,19164.82,1135.16,514.0,36.0,1.0
23.0,25.1,15236.1,2482.75,514.0,36.0,1.0
23.0,25.1,6766.32,2352.69,514.0,36.0,1.0
23.0,25.1,7201.26,3883.66,514.0,36.0,1.0
23.0,25.1,5992.33,934.34,514.0,36.0,1.0
23.0,32.3,7627.63,201.45,514.0,36.0,0.0
23.0,32.3,19164.82,1135.16,514.0,36.0,0.0
23.0,32.3,15236.1,2482.75,514.0,36.0,0.0
23.0,32.3,6766.32,2352.69,514.0,36.0,0.0
23.0,32.3,7201.26,3883.66,514.0,36.0,0.0
23.0,32.3,5992.33,934.34,514.0,36.0,0.0
23.0,35.8,7627.63,201.45,514.0,36.0,2.0
23.0,35.8,19164.82,1135.16,514.0,36.0,2.0
23.0,35.8,15236.1,2482.75,514.0,36.0,2.0
23.0,35.8,6766.32,2352.69,514.0,36.0,2.0
23.0,35.8,7201.26,3883.66,514.0,36.0,2.0
23.0,35.8,5992.33,934.34,514.0,36.0,2.0
23.0,25.1,7627.63,201.45,514.0,36.0,1.0
23.0,25.1,19164.82,1135.16,514.0,36.0,1.0
23.0,25.1,15236.1,2482.75,514.0,36.0,1.0
23.0,25.1,6766.32,2352.69,514.0,36.0,1.0
23.0,25.1,7201.26,3883.66,514.0,36.0,1.0
23.0,25.1,5992.33,934.34,514.0,36.0,1.0
23.0,32.3,7627.63,201.45,514.0,36.0,0.0
23.0,32.3,19164.82,1135.16,514.0,36.0,0.0
23.0,32.3,15236.1,2482.75,514.0,36.0,0.0
23.0,32.3,6766.32,2352.69,514.0,36.0,0.0
23.0,32.3,7201.26,3883.66,514.0,36.0,0.0
23.0,32.3,5992.33,934.34,514.0,36.0,0.0
23.0,35.8,7627.63,201.45,514.0,36.0,2.0
23.0,35.8,19164.82,1135.16,514.0,36.0,2.0
23.0,35.8,15236.1,2482.75,514.0,36.0,2.0
23.0,35.8,6766.32,2352.69,514.0,36.0,2.0
23.0,35.8,7201.26,3883.66,514.0,36.0,2.0
23.0,35.8,5992.33,934.34,514.0,36.0,2.0
23.0,25.1,7627.63,201.45,514.0,36.0,1.0
23.0,25.1,19164.82,1135.16,514.0,36.0,1.0
23.0,25.1,15236.1,2482.75,514.0,36.0,1.0
23.0,25.1,6766.32,2352.69,514.0,36.0,1.0
23.0,25.1,7201.26,3883.66,514.0,36.0,1.0
23.0,25.1,5992.33,934.34,514.0,36.0,1.0
23.0,32.3,7627.63,201.45,514.0,36.0,0.0
23.0,32.3,19164.82,1135.16,514.0,36.0,0.0
23.0,32.3,15236.1,2482.75,514.0,36.0,0.0
23.0,32.3,6766.32,2352.69,514.0,36.0,0.0
23.0,32.3,7201.26,3883.66,514.0,36.0,0.0
23.0,32.3,5992.33,934.34,514.0,36.0,0.0
23.0,35.8,7627.63,201.45,514.0,36.0,2.0
23.0,35.8,19164.82,1135.16,514.0,36.0,2.0
23.0,35.8,15236.1,2482.75,514.0,36.0,2.0
23.0,35.8,6766.32,2352.69,514.0,36.0,2.0
23.0,35.8,7201.26,3883.66,514.0,36.0,2.0
23.0,35.8,5992.33,934.34,514.0,36.0,2.0
23.0,25.1,7627.63,201.45,514.0,36.0,1.0
23.0,25.1,19164.82,1135.16,514.0,36.0,1.0
23.0,25.1,15236.1,2482.75,514.0,36.0,1.0
23.0,25.1,6766.32,2352.69,514.0,36.0,1.0
23.0,25.1,7201.26,3883.66,514.0,36.0,1.0
23.0,25.1,5992.33,934.34,514.0,36.0,1.0
23.0,32.3,7627.63,201.45,514.0,36.0,0.0
23.0,32.3,19164.82,1135.16,514.0,36.0,0.0
23.0,32.3,15236.1,2482.75,514.0,36.0,0.0
23.0,32.3,6766.32,2352.69,514.0,36.0,0.0
23.0,32.3,7201.26,3883.66,514.0,36.0,0.0
23.0,32.3,5992.33,934.34,514.0,36.0,0.0
23.0,35.8,7627.63,201.45,514.0,36.0,2.0
23.0,35.8,19164.82,1135.16,514.0,36.0,2.0
23.0,35.8,15236.1,2482.75,514.0,36.0,2.0
23.0,35.8,6766.32,2352.69,514.0,36.0,2.0
23.0,35.8,7201.26,3883.66,514.0,36.0,2.0
23.0,35.8,5992.33,934.34,514.0,36.0,2.0
23.0,25.1,7697.13,202.24,517.0,33.0,1.0
23.0,25.1,19286.17,1137.0700000000004,517.0,33.0,1.0
23.0,25.1,15319.35,2487.2,517.0,33.0,1.0
23.0,25.1,6801.38,2357.97,517.0,33.0,1.0
23.0,25.1,7233.13,3893.81,517.0,33.0,1.0
23.0,25.1,6028.48,936.36,517.0,33.0,1.0
23.0,32.3,7697.13,202.24,517.0,33.0,0.0
23.0,32.3,19286.17,1137.0700000000004,517.0,33.0,0.0
23.0,32.3,15319.35,2487.2,517.0,33.0,0.0
23.0,32.3,6801.38,2357.97,517.0,33.0,0.0
23.0,32.3,7233.13,3893.81,517.0,33.0,0.0
23.0,32.3,6028.48,936.36,517.0,33.0,0.0
23.0,35.8,7697.13,202.24,517.0,33.0,2.0
23.0,35.8,19286.17,1137.0700000000004,517.0,33.0,2.0
23.0,35.8,15319.35,2487.2,517.0,33.0,2.0
23.0,35.8,6801.38,2357.97,517.0,33.0,2.0
23.0,35.8,7233.13,3893.81,517.0,33.0,2.0
23.0,35.8,6028.48,936.36,517.0,33.0,2.0
23.0,25.1,7697.13,202.24,517.0,33.0,1.0
23.0,25.1,19286.17,1137.0700000000004,517.0,33.0,1.0
23.0,25.1,15319.35,2487.2,517.0,33.0,1.0
23.0,25.1,6801.38,2357.97,517.0,33.0,1.0
23.0,25.1,7233.13,3893.81,517.0,33.0,1.0
23.0,25.1,6028.48,936.36,517.0,33.0,1.0
23.0,32.3,7697.13,202.24,517.0,33.0,0.0
23.0,32.3,19286.17,1137.0700000000004,517.0,33.0,0.0
23.0,32.3,15319.35,2487.2,517.0,33.0,0.0
23.0,32.3,6801.38,2357.97,517.0,33.0,0.0
23.0,32.3,7233.13,3893.81,517.0,33.0,0.0
23.0,32.3,6028.48,936.36,517.0,33.0,0.0
23.0,35.8,7697.13,202.24,517.0,33.0,2.0
23.0,35.8,19286.17,1137.0700000000004,517.0,33.0,2.0
23.0,35.8,15319.35,2487.2,517.0,33.0,2.0
23.0,35.8,6801.38,2357.97,517.0,33.0,2.0
23.0,35.8,7233.13,3893.81,517.0,33.0,2.0
23.0,35.8,6028.48,936.36,517.0,33.0,2.0
23.0,25.1,7697.13,202.24,517.0,33.0,1.0
23.0,25.1,19286.17,1137.0700000000004,517.0,33.0,1.0
23.0,25.1,15319.35,2487.2,517.0,33.0,1.0
23.0,25.1,6801.38,2357.97,517.0,33.0,1.0
23.0,25.1,7233.13,3893.81,517.0,33.0,1.0
23.0,25.1,6028.48,936.36,517.0,33.0,1.0
23.0,32.3,7697.13,202.24,517.0,33.0,0.0
23.0,32.3,19286.17,1137.0700000000004,517.0,33.0,0.0
23.0,32.3,15319.35,2487.2,517.0,33.0,0.0
23.0,32.3,6801.38,2357.97,517.0,33.0,0.0
23.0,32.3,7233.13,3893.81,517.0,33.0,0.0
23.0,32.3,6028.48,936.36,517.0,33.0,0.0
23.0,35.8,7697.13,202.24,517.0,33.0,2.0
23.0,35.8,19286.17,1137.0700000000004,517.0,33.0,2.0
23.0,35.8,15319.35,2487.2,517.0,33.0,2.0
23.0,35.8,6801.38,2357.97,517.0,33.0,2.0
23.0,35.8,7233.13,3893.81,517.0,33.0,2.0
23.0,35.8,6028.48,936.36,517.0,33.0,2.0
23.0,25.1,7697.13,202.24,517.0,33.0,1.0
23.0,25.1,19286.17,1137.0700000000004,517.0,33.0,1.0
23.0,25.1,15319.35,2487.2,517.0,33.0,1.0
23.0,25.1,6801.38,2357.97,517.0,33.0,1.0
23.0,25.1,7233.13,3893.81,517.0,33.0,1.0
23.0,25.1,6028.48,936.36,517.0,33.0,1.0
23.0,32.3,7697.13,202.24,517.0,33.0,0.0
23.0,32.3,19286.17,1137.0700000000004,517.0,33.0,0.0
23.0,32.3,15319.35,2487.2,517.0,33.0,0.0
23.0,32.3,6801.38,2357.97,517.0,33.0,0.0
23.0,32.3,7233.13,3893.81,517.0,33.0,0.0
23.0,32.3,6028.48,936.36,517.0,33.0,0.0
23.0,35.8,7697.13,202.24,517.0,33.0,2.0
23.0,35.8,19286.17,1137.0700000000004,517.0,33.0,2.0
23.0,35.8,15319.35,2487.2,517.0,33.0,2.0
23.0,35.8,6801.38,2357.97,517.0,33.0,2.0
23.0,35.8,7233.13,3893.81,517.0,33.0,2.0
23.0,35.8,6028.48,936.36,517.0,33.0,2.0
23.0,25.1,7697.13,202.24,517.0,33.0,1.0
23.0,25.1,19286.17,1137.0700000000004,517.0,33.0,1.0
23.0,25.1,15319.35,2487.2,517.0,33.0,1.0
23.0,25.1,6801.38,2357.97,517.0,33.0,1.0
23.0,25.1,7233.13,3893.81,517.0,33.0,1.0
23.0,25.1,6028.48,936.36,517.0,33.0,1.0
23.0,32.3,7697.13,202.24,517.0,33.0,0.0
23.0,32.3,19286.17,1137.0700000000004,517.0,33.0,0.0
23.0,32.3,15319.35,2487.2,517.0,33.0,0.0
23.0,32.3,6801.38,2357.97,517.0,33.0,0.0
23.0,32.3,7233.13,3893.81,517.0,33.0,0.0
23.0,32.3,6028.48,936.36,517.0,33.0,0.0
23.0,35.8,7697.13,202.24,517.0,33.0,2.0
23.0,35.8,19286.17,1137.0700000000004,517.0,33.0,2.0
23.0,35.8,15319.35,2487.2,517.0,33.0,2.0
23.0,35.8,6801.38,2357.97,517.0,33.0,2.0
23.0,35.8,7233.13,3893.81,517.0,33.0,2.0
23.0,35.8,6028.48,936.36,517.0,33.0,2.0
23.0,25.1,7697.13,202.24,517.0,33.0,1.0
23.0,25.1,19286.17,1137.0700000000004,517.0,33.0,1.0
23.0,25.1,15319.35,2487.2,517.0,33.0,1.0
23.0,25.1,6801.38,2357.97,517.0,33.0,1.0
23.0,25.1,7233.13,3893.81,517.0,33.0,1.0
23.0,25.1,6028.48,936.36,517.0,33.0,1.0
23.0,32.3,7697.13,202.24,517.0,33.0,0.0
23.0,32.3,19286.17,1137.0700000000004,517.0,33.0,0.0
23.0,32.3,15319.35,2487.2,517.0,33.0,0.0
23.0,32.3,6801.38,2357.97,517.0,33.0,0.0
23.0,32.3,7233.13,3893.81,517.0,33.0,0.0
23.0,32.3,6028.48,936.36,517.0,33.0,0.0
23.0,35.8,7697.13,202.24,517.0,33.0,2.0
23.0,35.8,19286.17,1137.0700000000004,517.0,33.0,2.0
23.0,35.8,15319.35,2487.2,517.0,33.0,2.0
23.0,35.8,6801.38,2357.97,517.0,33.0,2.0
23.0,35.8,7233.13,3893.81,517.0,33.0,2.0
23.0,35.8,6028.48,936.36,517.0,33.0,2.0
23.0,25.1,7697.13,202.24,517.0,33.0,1.0
23.0,25.1,19286.17,1137.0700000000004,517.0,33.0,1.0
23.0,25.1,15319.35,2487.2,517.0,33.0,1.0
23.0,25.1,6801.38,2357.97,517.0,33.0,1.0
23.0,25.1,7233.13,3893.81,517.0,33.0,1.0
23.0,25.1,6028.48,936.36,517.0,33.0,1.0
23.0,32.3,7697.13,202.24,517.0,33.0,0.0
23.0,32.3,19286.17,1137.0700000000004,517.0,33.0,0.0
23.0,32.3,15319.35,2487.2,517.0,33.0,0.0
23.0,32.3,6801.38,2357.97,517.0,33.0,0.0
23.0,32.3,7233.13,3893.81,517.0,33.0,0.0
23.0,32.3,6028.48,936.36,517.0,33.0,0.0
23.0,35.8,7697.13,202.24,517.0,33.0,2.0
23.0,35.8,19286.17,1137.0700000000004,517.0,33.0,2.0
23.0,35.8,15319.35,2487.2,517.0,33.0,2.0
23.0,35.8,6801.38,2357.97,517.0,33.0,2.0
23.0,35.8,7233.13,3893.81,517.0,33.0,2.0
23.0,35.8,6028.48,936.36,517.0,33.0,2.0
23.0,25.1,7817.0,203.28,501.0,49.0,1.0
23.0,25.1,19484.3,1141.17,501.0,49.0,1.0
23.0,25.1,15455.91,2494.93,501.0,49.0,1.0
23.0,25.1,6860.79,2367.16,501.0,49.0,1.0
23.0,25.1,7289.4,3907.69,501.0,49.0,1.0
23.0,25.1,6088.02,939.63,501.0,49.0,1.0
23.0,32.3,7817.0,203.28,501.0,49.0,0.0
23.0,32.3,19484.3,1141.17,501.0,49.0,0.0
23.0,32.3,15455.91,2494.93,501.0,49.0,0.0
23.0,32.3,6860.79,2367.16,501.0,49.0,0.0
23.0,32.3,7289.4,3907.69,501.0,49.0,0.0
23.0,32.3,6088.02,939.63,501.0,49.0,0.0
23.0,35.8,7817.0,203.28,501.0,49.0,2.0
23.0,35.8,19484.3,1141.17,501.0,49.0,2.0
23.0,35.8,15455.91,2494.93,501.0,49.0,2.0
23.0,35.8,6860.79,2367.16,501.0,49.0,2.0
23.0,35.8,7289.4,3907.69,501.0,49.0,2.0
23.0,35.8,6088.02,939.63,501.0,49.0,2.0
23.0,25.1,7817.0,203.28,501.0,49.0,1.0
23.0,25.1,19484.3,1141.17,501.0,49.0,1.0
23.0,25.1,15455.91,2494.93,501.0,49.0,1.0
23.0,25.1,6860.79,2367.16,501.0,49.0,1.0
23.0,25.1,7289.4,3907.69,501.0,49.0,1.0
23.0,25.1,6088.02,939.63,501.0,49.0,1.0
23.0,32.3,7817.0,203.28,501.0,49.0,0.0
23.0,32.3,19484.3,1141.17,501.0,49.0,0.0
23.0,32.3,15455.91,2494.93,501.0,49.0,0.0
23.0,32.3,6860.79,2367.16,501.0,49.0,0.0
23.0,32.3,7289.4,3907.69,501.0,49.0,0.0
23.0,32.3,6088.02,939.63,501.0,49.0,0.0
23.0,35.8,7817.0,203.28,501.0,49.0,2.0
23.0,35.8,19484.3,1141.17,501.0,49.0,2.0
23.0,35.8,15455.91,2494.93,501.0,49.0,2.0
23.0,35.8,6860.79,2367.16,501.0,49.0,2.0
23.0,35.8,7289.4,3907.69,501.0,49.0,2.0
23.0,35.8,6088.02,939.63,501.0,49.0,2.0
23.0,25.1,7817.0,203.28,501.0,49.0,1.0
23.0,25.1,19484.3,1141.17,501.0,49.0,1.0
23.0,25.1,15455.91,2494.93,501.0,49.0,1.0
23.0,25.1,6860.79,2367.16,501.0,49.0,1.0
23.0,25.1,7289.4,3907.69,501.0,49.0,1.0
23.0,25.1,6088.02,939.63,501.0,49.0,1.0
23.0,32.3,7817.0,203.28,501.0,49.0,0.0
23.0,32.3,19484.3,1141.17,501.0,49.0,0.0
23.0,32.3,15455.91,2494.93,501.0,49.0,0.0
23.0,32.3,6860.79,2367.16,501.0,49.0,0.0
23.0,32.3,7289.4,3907.69,501.0,49.0,0.0
23.0,32.3,6088.02,939.63,501.0,49.0,0.0
23.0,35.8,7817.0,203.28,501.0,49.0,2.0
23.0,35.8,19484.3,1141.17,501.0,49.0,2.0
23.0,35.8,15455.91,2494.93,501.0,49.0,2.0
23.0,35.8,6860.79,2367.16,501.0,49.0,2.0
23.0,35.8,7289.4,3907.69,501.0,49.0,2.0
23.0,35.8,6088.02,939.63,501.0,49.0,2.0
23.0,25.1,7817.0,203.28,501.0,49.0,1.0
23.0,25.1,19484.3,1141.17,501.0,49.0,1.0
23.0,25.1,15455.91,2494.93,501.0,49.0,1.0
23.0,25.1,6860.79,2367.16,501.0,49.0,1.0
23.0,25.1,7289.4,3907.69,501.0,49.0,1.0
