words,sentiment_coeff
man,-112.35693999035645
gain,-93.92229213688253
dr_fauci,-74.52933565299202
meringankan,-105.21930816412288
membantu,-97.01872070400456
guna,-107.58401706297651
cuarentena,-104.30008447323642
day,-103.42252437982724
n,-118.4120613814565
chance,-93.71372285423578
realdonaldtrump,-98.62006509921186
series,-85.4654556036781
silence,-90.89983532150482
mike_pence,-76.16049606386605
waste,-94.73680554376011
peliculas,0.9996395464411204
despite,-74.62870696767558
mask,-95.76717698901896
even_though,-26.93633854274426
trying_avoid,-43.369099641337286
told,-100.50769237446592
wear,-84.82857598395736
regarding,-99.4514399358526
covered,-53.957621206886415
five,-100.83312033859256
tuesday,-100.41334241326574
195,-89.141215255541
backed,-45.61989606001796
fire,-92.8185139243848
lab,-105.12484809053723
masyarakat_yang,-90.39960712720996
five_days,-16.57466409513297
surpass,-64.19379690303153
ringankan_beban,-84.449257364821
warga,-89.01042914991669
leader,-113.13548900624721
north_carolina,-61.333833726830576
kapolri,-112.64388396627656
jajaran,-83.01435158084006
seluruh_jajaran,0.9992146739495161
bantuan,-37.66183011931165
sosial,-105.46143140115004
observing,-99.52121933777003
growing,-78.17020422073722
surpasses,-86.69644423252645
big_tech,-96.70381531757542
censors,-95.9907663609875
dissent,-92.60632332805653
polda_jatim,-93.51061225857623
apple_google,-61.96234401195496
ve,-100.53428315679152
low,-109.73479373289824
global_pandemic,1.000562201112717
surpass_million,-29.01668076490734
officially,-74.25364581346706
ago,-75.51690031285331
leads,-98.98601980617376
jatim,-108.95020409645038
singer,-78.38422499793116
menos,-23.199156071175654
drive,-73.96355228140078
polda,-117.5562196031172
april_29,-84.99223820709004
29,-94.63759270787791
great_success,-87.58980854236347
helping,-87.90594560932875
medical_examiners,-89.84461031440648
releasing,-105.13759166715886
place,-104.52601832029838
guidelines,-85.03707851927275
far,-107.23924644095128
lockdowns,-100.7968702567718
nhs_staff,-58.92969484207994
put,-98.94707350864742
urgent,-102.27066074436952
tell,-93.54365586075988
entire,-104.11135785592433
shortages,-40.2467203176975
plans,-110.63195920204372
airborne,-117.95163947466963
detected,-90.95982053294499
semoga,-91.6040257988065
hcq,-91.61188821806246
100,-104.50069802260758
effective,-103.69633460530403
manager,-46.84962835953181
florida,-111.87536122629032
stress,-95.70276953387362
campaign_manager,0.9984837045897692
examiners_releasing,-16.424324731540803
wuhan,-94.57008186797376
trial,-96.81352783119975
ready,-83.28815742642128
196,-29.41333088058668
vietnam,-80.34623158745329
this,-94.24866848027452
good,-109.14714730250793
good_news,0.9994265600651788
meat,-102.99260629808015
six,-103.85749947461872
fourth,-78.44777677052343
inside_story,-52.25415128526879
shop,-99.13184441840096
perpetrated,-85.26667515165556
infectious_disease,-55.82734499735171
murder,-107.52097649913273
exposure,-79.6188483013196
bad,-101.94646654708896
still,-103.53645305331405
refund,-75.62245434315011
united_airlines,-89.49072563628489
airlines,-92.46452755844086
polisi,-110.46547849367668
staff,-105.93349476917962
in,-107.03843175371996
inquests_told,-70.3198976502742
infectious,-91.6927111086619
look,-107.00179640269461
lifting,-44.31696923071759
gates,-99.18537036017906
peut_etre,1.0013257659899015
accuses,-87.47157922500445
totals,-60.03039930665625
autopsy,-84.52242628899903
wednesday,-100.14120565614077
september_2019,0.9994643078738443
care_homes,-52.88980703512418
wake,-91.70633016278927
combate,-52.32770975365944
wearethenewsnow_factsmatter,-80.93126685590238
wwg1wga,-77.4706275000424
1918_flu,-14.553806492707434
wakeupamerica_unitednotdivided,-84.00467015091648
saveamerica,-70.2121985798061
wwg1wga_wakeupamerica,-74.9883567880341
unitednotdivided,-75.01106278673929
factsmatter_wwg1wga,-78.5429674971596
wakeupamerica,-69.44490145233135
qanon_wearethenewsnow,-74.83235592548793
factsmatter,-66.73066658070526
distancing_guidelines,-52.88016571813659
severe,-97.03565983064549
near,-73.56816779434057
stimulus,-94.5392511477372
unitednotdivided_saveamerica,-80.56231902253617
greatawakening,-75.10774285228402
winter,-88.47256951077381
vaccines,-88.95071234186739
biggest_political,-62.099940490323
economic,-107.38013372415304
frightening,-57.39023897133753
hype_biggest,-79.02207272317267
political,-103.04364004727209
dando_batalla,-62.57421587951584
30,-101.43996695964348
matthancock,-84.19591020705268
30_04,-44.68551206842212
seen_evidence,-82.94287499146608
epicenter,-47.116563129049844
epicenter_doubt,-95.10394885048402
funeral_directors,-48.09343526226714
legitimacy,-94.85352987641888
russian,-106.0814668246517
past_peak,-39.37303208197887
modified,1.0002595289949838
originated,-76.50155461700835
election,-120.53461012624665
first_time,-30.13336465334572
originated_chinese,-73.90239953292344
memo,-85.3784804459084
suggesting,-103.49086124426157
emerged,-100.74063759552257
re,-109.73992386675508
past,-66.56612743145084
pr,-101.39615776932075
wants,-102.49470668212865
agency,-40.562377663287684
south_korea,-3.7928857708262025
new_jersey,-62.646887301436394
professor,-71.97961773487256
peak,-67.9478181523591
beginning,-83.29311900577204
claiming,-90.54322229445835
contradicts,-76.74403850077465
204,-41.02189295441143
mishustin,-63.673837472166596
solutions,-79.46394051833171
pcr,-74.47306229556199
result,-80.8823945064987
empresas,-83.741431886666
league,-109.77827752761826
world_series,-82.85604532855285
little,-105.51457870769674
whether,-80.83112445056273
unemployed,-58.04210913686019
contact,-75.02306238558485
espana,-76.86528728260444
residents,-93.60527598507909
selamat_hari,-82.34833060734461
virtual,-58.58279292486926
nurses,-93.83201053445636
per,-92.79955331452659
early_results,-44.69106196415941
michigan_gov,-96.46983301371735
whitmer,-105.61611067381205
remdesivir,-84.97567284013788
high,-98.60552050051055
caused_time,-84.78151143388652
debt_economy,-84.33291651626506
federal_debt,-74.56444507539955
federal,-94.85673321475184
domestic,-102.29389073254221
blame,-69.51088735641467
state_emergency,1.0024436829290717
results,-109.8716473243411
june,-88.02217949153723
july,-86.66679165909918
oxford_university,-23.93478232837758
university,-100.04753580721626
victims,-67.83266395902257
happy,-80.38349173448606
birthday,-102.6775362222552
korea,-104.32335135085177
use,-111.4254716377791
primer_ministro,0.9994287537974119
impacto,-77.9899647284795
dos,-104.66514353257926
really,-87.34991162055896
sintomas,-52.29209550516139
past_24,-67.17394621233531
pm,-116.80751565212569
tweetdeck,-79.40405949377181
originated_wuhan,-72.56422023280982
shutdown,-69.0552212599601
funeral,-87.23237512632016
japan,-101.27181687853815
high_risk,-48.465289640847985
sex,-84.11370662048664
offenders,1.0007237886786429
effects,-65.164434403329
worldwide,-85.07466352765358
umum,-112.71244149638841
city,-106.79215309214581
came,-65.83819571418358
extends,-94.5749574966796
port_du,-59.8814469126361
masque,-87.74133051301678
fake,-99.92807591287811
gov_whitmer,-88.33730237498723
years,-100.92484281627489
01,-85.42932628837008
05_2020,-79.65457061393812
likely,-104.73764258622654
100_000,-57.938394425396744
pew_research,-81.67730083553361
fda,-109.07462203118752
900,-106.77810451844489
mass,-107.19638187532505
critics,-74.75718937592455
plant,-109.81127433270298
indiana,-97.79977344886288
broken,-73.78468502071698
selling,-98.2679286283417
face,-79.51117043036317
called,-95.61919402730454
blaming,-91.0747959611939
hit,-88.88456681751461
spies,-93.96820993222252
origins,-94.89672293918633
lockdown_extended,-82.94586145686421
came_wuhan,-73.88018801249606
red,-96.40553521619611
green,-104.09629982273441
death_rate,-31.368895715638764
the,-98.50846572398694
whistleblower_complaint,-67.6213988954884
set,-99.98460584671543
pressure,-105.0033297170621
over,-47.225077163115984
lift,-74.58750284258991
influenza,-77.37929569318695
pneumonia,-103.57267707396366
riesgo,-109.483955221322
firma_peticion,-30.9512736352923
capitol,-84.06729197624126
physician_says,-68.31779049956796
05,-75.94119419264533
high_level,-90.28697604040148
chinese,-107.76095161953054
jokowi_halimiskandarnu,-97.94746850149839
anwsanusi,-102.02167075212535
came_chinese,-69.00631759048201
release,-113.4164980292009
beach,-69.74823925138703
today_raising,-65.42539479609047
mar,-81.49896510977416
emergency_use,-21.77862258754606
threatens,-99.30117095013343
raising_country,-44.741182062279506
peticion_via,-99.83682114358184
change_es,-98.29270085310817
funds,-101.12211748913501
power,-95.94104135108502
senators,-93.72679894451457
need_know,0.9997747366290788
dems,-96.62571410866406
64,-26.55177427200095
names,-102.63218261080218
capacity,-63.25611552694027
firma,-102.16863352750435
deprived,-85.00922515634419
mutates,-66.89224425127831
spreads,-113.16736024124447
go,-99.64020815481312
scientists,-118.34948278873716
halimiskandarnu_anwsanusi,-94.18970945061874
imansyukri,-105.81071107244165
till_may,-60.67499298416526
17,-100.1250363985095
information,-85.69542963964716
cut,-94.2732305162215
jobs,-104.37417955649227
yk,1.0003855270530018
media_releases,-50.48119586031396
rt,-80.66915578804476
armed,-87.14865587536406
propaganda,-50.03878643024704
mocking,-27.428069730992846
times_higher,-48.980990973988575
experimental,-98.34043874812164
drug_remdesivir,-71.64289140684889
warriors,-20.831720582649968
jungkook,-98.96628881595439
double,-112.58940138855648
abc_news,-7.3898767625829755
three,-99.29235579486307
higher,-98.90061437549645
epidemic,-102.847989549149
business,-114.94780289632826
per_day,1.0010097611699618
malik_haramain,-104.08475754717777
rising,-94.55859391121751
chief,-114.21662053076045
backs,-90.93011745665174
pre,-99.49378043056974
origin,-111.36626934191008
history,-101.08894240175783
reported_deadliest,-38.769142809841185
deadliest_day,-9.695097425529806
02,-70.06330364929299
reveals,-101.79595374569075
leaked,-106.57073046235728
blocks,-100.49304350394718
coverup,-55.52532381570494
findings,-88.1090945167439
alleged,-79.9255893060616
provisional,-94.0800795440868
death_counts,-96.2131124878882
counts,-100.65770861115031
etat_urgence,-92.7900748398295
sanitaire,-89.3759345118926
equates,-64.02772636337177
hospitalizations,-92.066398917176
much_less,-76.0468252092255
cdc,-114.28461244584355
hospitalizations_seasonal,-72.2997541727876
flu,-111.09364199043199
admits,-83.17548588529216
less,-95.40842000293058
much,-104.04325868874459
seasonal_flu,-76.23614675679005
finally,-100.76090838461832
texas,-119.37597822382432
nursing_home,-60.59640084621497
digital_age,-67.0665530608493
nursing,-93.43388673123907
hydroxychloroquine,-100.75782157262468
staff_members,-71.28527377809573
come,-94.29047156519329
80,-100.92564535221739
extends_lockdown,-84.42103225591102
july_despite,-95.92799015814478
ranking,-105.50058052497425
warren_buffett,-28.609900848635853
220,-38.53221301077936
oregon_gov,-93.33650240553611
kate,-97.18980305977082
104,-50.757571306346186
list_104,-19.317808753024227
china_lied,-74.36894144203573
treatment_completely,-71.16729320586472
eliminate,-78.56532311488748
latest_treatment,-60.872041075920954
completely,-65.48056166886798
completely_eliminate,-22.503299353731034
jan_mar,-72.68989359736015
mar_golf,-75.65697096842077
lied,-54.16467116262541
house_blocks,-50.314928717876334
fauci_testifying,-87.06242250679693
10,-89.24058928331404
pilot,-90.47046891766918
gives,-114.31997290214238
fail,-88.93853006897962
occur,-85.77099372044981
posts,-80.1317618314802
take_look,-42.04173680101468
congress,-109.28131837717457
98,-98.43368653928037
read_article,1.0022053524805115
hi,-99.82809546755178
prophesied,-64.13012554390117
n95_mask,-24.367989943099825
foretold,-77.58557182326011
believe,-92.77145798433078
n95,-43.42792550301996
another,-89.43128225560865
california,-113.4617632659187
jail,-91.36442601120385
600,-70.4351311299611
kang_uirusuyao,1.0015901986342763
book,-91.8551868747178
fall,-103.82038337197135
upon,-61.14006020725331
biden,-109.80569109872084
house,-117.9678795060193
actual,-93.67241639171267
friends,-94.51866029916964
family,-112.26824796384062
foresee_next,-19.57447784278234
predicted,-95.49628496344039
foresee,-102.90953977250251
via_nypost,-25.828884209301133
warn,-105.30575710975123
download_epoch,-65.20395729562202
experts_warn,-37.48711271157873
safe,-103.1729965101359
please_retweet,-56.35649573615771
check,-82.1649184631731
looks,-87.49954702228662
surge,-72.96691956196061
least,-91.83705232393494
countries,-98.84170873024833
tweets,-102.25596325022624
became,-98.97498765291168
across,-105.34375864187164
pledge,-77.0096735728933
step,-92.34773829209725
joe_biden,-35.89097732510141
narrative,-91.94732555023434
fund,-106.96066059354183
mocks,-63.496445398807644
share,-99.12157307527694
futuro,-76.38023909067239
tras,-100.79534441933734
enormous_evidence,1.0001913515262078
03,-73.412767487501
bill_gates,-59.929205529939345
5g,-96.03391212575694
illegal,-86.0235850150765
george_bush,-51.770879327468236
calls,-90.58991521208738
others,-83.52718512631759
never,-97.09474019557082
riddle,-87.85196022673986
places,-73.38083967029412
riddle_virus,1.0003709196046613
indian,-109.4040835310044
indigenas,-85.92304477987236
severity_hoard,-93.22085207261765
supplies,-92.37940325728833
theory,-80.03571597449589
enormous,-101.42730514058177
governo,-56.191959642900436
incompetencia,-83.48764853194535
sem,-92.576872004655
popular,-86.70854350195154
aos,-107.54006176129187
2018,-120.24894742188954
happened,-101.2438013461608
mil,-99.17864993356251
council,-86.89766140203415
decision_ban,-18.47865598030513
foxandfriends,-104.82539041010385
mike_pompeo,-42.37781309401196
imagine,-95.07798282025833
